ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
379,P0AG40,null,Bifunctional riboflavin kinase/FMN adenylyltransferase,,,∞,false,true,false,false,ProteinProspector7798;ProteinProspector7426,Between only,0.15789473684210525,NaN,0.0,2.12
139,P0A832,null,SsrA-binding protein,,,∞,false,true,false,false,ProteinProspector7594;ProteinProspector5379;ProteinProspector7092;ProteinProspector7822;ProteinProspector7635;ProteinProspector4993;ProteinProspector4770,Between only,0.15789473684210525,NaN,0.0,2.75
338,P27816,null,Microtubule-associated protein 4,,,∞,false,true,false,false,ProteinProspector7294;ProteinProspector7176,Between only,0.15789473684210525,NaN,0.0,2.17
132,P29012,null,"Alanine racemase, catabolic",,,∞,false,true,false,false,ProteinProspector4535,Between only,0.15789473684210525,NaN,0.0,2.83
109,P69222,null,Translation initiation factor IF-1,,,∞,false,true,false,false,ProteinProspector6996;ProteinProspector7218;ProteinProspector6886;ProteinProspector4871;ProteinProspector4964;ProteinProspector3996;ProteinProspector7331,Between only,0.15789473684210525,NaN,0.0,3.03
201,P0ACI3,null,Xylose operon regulatory protein,,,∞,false,true,false,false,ProteinProspector5937,Between only,0.15789473684210525,NaN,0.0,2.42
157,P0ADY3,null,50S ribosomal protein L14,,,∞,false,true,false,false,ProteinProspector7272;ProteinProspector5219;ProteinProspector6970;ProteinProspector6580;ProteinProspector6142;ProteinProspector6062;ProteinProspector5548,Between only,0.15789473684210525,NaN,0.0,2.61
175,P0AG51,null,50S ribosomal protein L30,,,∞,false,true,false,false,ProteinProspector7481;ProteinProspector5612,Between only,0.15789473684210525,NaN,0.0,2.51
29,P0A7S3,null,30S ribosomal protein S12,,,∞,false,true,false,false,ProteinProspector6536;ProteinProspector6055;ProteinProspector4545;ProteinProspector3595;ProteinProspector7152;ProteinProspector6259;ProteinProspector5231;ProteinProspector6629;ProteinProspector5844;ProteinProspector5486;ProteinProspector4894;ProteinProspector4700;ProteinProspector4572;ProteinProspector5538;ProteinProspector7632;ProteinProspector7686;ProteinProspector7725;ProteinProspector7372;ProteinProspector7009;ProteinProspector6893;ProteinProspector6788;ProteinProspector6003;ProteinProspector5650;ProteinProspector4615;ProteinProspector4479;ProteinProspector3215;ProteinProspector4449;ProteinProspector4124;ProteinProspector3762;ProteinProspector7133;ProteinProspector5641;ProteinProspector7766;ProteinProspector5944;ProteinProspector4373;ProteinProspector5976;ProteinProspector5695;ProteinProspector5601;ProteinProspector5348;ProteinProspector5509;ProteinProspector7056;ProteinProspector6855;ProteinProspector6597;ProteinProspector3380;ProteinProspector2915;ProteinProspector2556;ProteinProspector1937;ProteinProspector7119;ProteinProspector5824;ProteinProspector4139;ProteinProspector6897;ProteinProspector6889;ProteinProspector6075;ProteinProspector6746;ProteinProspector1829;ProteinProspector1719;ProteinProspector1521;ProteinProspector6639;ProteinProspector6490;ProteinProspector6573;ProteinProspector5685;ProteinProspector5383;ProteinProspector7396;ProteinProspector5313;ProteinProspector5040;ProteinProspector6184;ProteinProspector5724;ProteinProspector7518;ProteinProspector7304;ProteinProspector6518;ProteinProspector2599;ProteinProspector6277;ProteinProspector5658;ProteinProspector7561;ProteinProspector6343;ProteinProspector6113;ProteinProspector1879;ProteinProspector1462;ProteinProspector5814;ProteinProspector4591;ProteinProspector3744;ProteinProspector3063;ProteinProspector5293;ProteinProspector5834;ProteinProspector6993;ProteinProspector6899;ProteinProspector5558;ProteinProspector7685;ProteinProspector7639;ProteinProspector7769;ProteinProspector7040;ProteinProspector6568;ProteinProspector6241;ProteinProspector6200;ProteinProspector7822;ProteinProspector7635;ProteinProspector5154;ProteinProspector5088;ProteinProspector3927;ProteinProspector3498;ProteinProspector3167;ProteinProspector2565;ProteinProspector2526;ProteinProspector6004;ProteinProspector5090;ProteinProspector4076;ProteinProspector4510;ProteinProspector3892;ProteinProspector7531;ProteinProspector6208;ProteinProspector6620;ProteinProspector6816;ProteinProspector6747;ProteinProspector6234;ProteinProspector6104;ProteinProspector5662;ProteinProspector4806;ProteinProspector5333;ProteinProspector4152;ProteinProspector3288;ProteinProspector3115;ProteinProspector2845;ProteinProspector6510;ProteinProspector6271;ProteinProspector5099;ProteinProspector5763;ProteinProspector5011;ProteinProspector4150;ProteinProspector3258;ProteinProspector7780;ProteinProspector6176;ProteinProspector3440;ProteinProspector5461,Between only,0.15789473684210525,NaN,0.0,4.84
282,P05042,null,Fumarate hydratase class II,,,∞,false,true,false,false,ProteinProspector7423;ProteinProspector6717,Between only,0.15789473684210525,NaN,0.0,2.25
37,P69908,null,Glutamate decarboxylase alpha,,,∞,false,true,false,false,ProteinProspector6237;ProteinProspector1705;ProteinProspector7627;ProteinProspector6694;ProteinProspector4788;ProteinProspector1917;ProteinProspector5929;ProteinProspector5616;ProteinProspector3690;ProteinProspector3014;ProteinProspector4353;ProteinProspector4919;ProteinProspector3256;ProteinProspector2167;ProteinProspector4313;ProteinProspector3941;ProteinProspector6557;ProteinProspector3682;ProteinProspector2201;ProteinProspector2022,Between only,0.15789473684210525,NaN,0.0,4.46
316,decoy:P77748,decoydecoy:null,decoy:,,,∞,true,false,true,false,ProteinProspector7078;ProteinProspector7015,Between only,0.15789473684210525,NaN,0.0,2.2
